event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity,is_valid_ip,is_known_user,department,role,employment_status,privileged_account,location_user,hostname,asset_type,department_asset,owner,criticality,operating_system
AUTH000924,20/03/2026,U0313,10.19.213.148,D0099,VPN_CONNECT,success,Marseille,medium,True,True,COMMUNICATION,Director,ACTIVE,NO,Paris,PHF-SRV-0099,Vm,JURIDIQUE,RH,INCONNU,WINDOWS SERVER 2022
AUTH001755,INCONNU,U0170,10.1.198.108,D0053,MFA_CHALLENGE,FAILURE,Lille,MEDIUM,True,True,FINANCE,Analyst,ACTIVE,NO,Lyon,PHF-SRV-0053,Server,JURIDIQUE,Regions,Medium,WINDOWS 11
AUTH004373,INCONNU,U0231,10.33.179.165,D0189,LOGIN,success,Lyon,Medium,True,True,REGIONS,Coordinator,ACTIVE,NO,Toulouse,PHF-SRV-0189,Vm,COMMUNICATION,Communication,MEDIUM,WINDOWS SERVER 2022
AUTH002234,06/03/2026,U0190,10.43.184.72,D0114,VPN_CONNECT,success,Lyon,Low,True,True,IT,Manager,ACTIVE,YES,Toulouse,PHF-WS-0114,Desktop,FINANCE,RH,MEDIUM,WINDOWS SERVER 2022
AUTH000674,INCONNU,U0350,10.11.130.117,D0129,VPN_CONNECT,success,Paris,LOW,True,True,RH,Manager,ACTIVE,NO,Bordeaux,PHF-VM-0129,Server,DIRECTION,IT,CRITICAL,WINDOWS 10
AUTH003906,INCONNU,U0016,10.44.244.17,D0121,VPN_CONNECT,Success,Lyon,Low,True,True,IT,Engineer,ACTIVE,NO,Lyon,PHF-WS-0120,Vm,IT,INCONNU,Medium,WINDOWS 11
AUTH003386,INCONNU,U0379,10.40.233.123,D0067,VPN_CONNECT,success,Paris,LOW,True,True,REGIONS,Analyst,ACTIVE,NO,Bordeaux,PHF-WS-0067,Mobile,RH,INCONNU,Low,UBUNTU 22.04
AUTH001145,INCONNU,U0004,10.3.124.135,D0086,PASSWORD_CHANGE,Success,Marseille,Low,True,True,IT,Coordinator,ACTIVE,NO,Nantes,PHF-SRV-0086,Vm,IT,Juridique,Critical,WINDOWS SERVER 2019
AUTH004211,INCONNU,U0101,10.2.173.56,D0094,LOGIN,SUCCESS,Toulouse,MEDIUM,True,True,REGIONS,Coordinator,ACTIVE,NO,Paris,PHF-LT-0094,Desktop,RH,Juridique,HIGH,MACOS 14
AUTH002223,10/03/2026,U0233,10.39.15.228,D0180,RDP_SESSION,SUCCESS,Toulouse,Medium,True,True,IT,Assistant,ACTIVE,NO,Toulouse,PHF-WS-0180,Desktop,RH,Communication,INCONNU,WINDOWS 11
AUTH003484,INCONNU,U0154,10.5.6.177,D0056,RDP_SESSION,success,Toulouse,Medium,True,True,JURIDIQUE,Analyst,ACTIVE,NO,Marseille,PHF-LT-0055,Server,DIRECTION,Communication,HIGH,WINDOWS 10
AUTH001392,INCONNU,U0392,10.37.212.246,D0040,VPN_CONNECT,SUCCESS,Lyon,Medium,True,True,DIRECTION,Director,ACTIVE,NO,Lille,PHF-WS-0040,Mobile,IT,Communication,High,WINDOWS SERVER 2019
AUTH002504,INCONNU,U0267,10.11.11.33,D0097,PASSWORD_CHANGE,success,Toulouse,low,True,True,DIRECTION,Director,ACTIVE,NO,Paris,PHF-VM-0097,Desktop,RH,Juridique,MEDIUM,MACOS 14
AUTH000417,INCONNU,U0375,10.23.183.153,D0156,MFA_CHALLENGE,Success,Lille,medium,True,True,RH,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0156,Mobile,COMMUNICATION,Communication,LOW,MACOS 14
AUTH003912,20/03/2026,U0352,10.3.79.159,D0037,LOGOUT,SUCCESS,Paris,Low,True,True,DIRECTION,Director,ACTIVE,NO,Bordeaux,PHF-VM-0037,Laptop,JURIDIQUE,Communication,High,WINDOWS SERVER 2022
AUTH003050,INCONNU,U0258,10.35.7.98,D0063,RDP_SESSION,Success,Toulouse,Low,True,True,DIRECTION,Engineer,ACTIVE,NO,Toulouse,PHF-WS-0063,Desktop,REGIONS,IT,Critical,WINDOWS 11
AUTH004253,INCONNU,U0206,10.34.51.109,D0200,PASSWORD_CHANGE,Success,Lille,Low,True,True,JURIDIQUE,Assistant,ACTIVE,NO,Bordeaux,PHF-SRV-0200,Desktop,FINANCE,Communication,CRITICAL,UBUNTU 22.04
AUTH001754,INCONNU,U0140,10.34.106.54,D0195,RDP_SESSION,Success,Marseille,medium,True,True,REGIONS,Coordinator,ACTIVE,NO,Marseille,PHF-SRV-0195,Desktop,RH,Finance,HIGH,UBUNTU 22.04
AUTH000735,INCONNU,U0150,10.31.226.85,D0187,RDP_SESSION,success,Marseille,medium,True,True,FINANCE,Technician,ACTIVE,NO,Bordeaux,PHF-SRV-0187,Desktop,FINANCE,IT,HIGH,WINDOWS SERVER 2019
AUTH001306,INCONNU,U0090,10.23.196.7,D0062,LOGIN,Success,Marseille,Low,True,True,REGIONS,Manager,ACTIVE,NO,Lyon,PHF-VM-0062,Laptop,FINANCE,RH,High,WINDOWS SERVER 2022
AUTH000515,INCONNU,U0085,10.20.133.102,D0151,MFA_CHALLENGE,success,Lille,Medium,True,True,REGIONS,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0151,Mobile,REGIONS,Juridique,Critical,WINDOWS 11
AUTH004289,02/03/2026,U0264,10.38.229.251,D0045,LOGIN,success,Bordeaux,MEDIUM,True,True,JURIDIQUE,Director,ACTIVE,NO,Lille,PHF-LT-0045,Mobile,JURIDIQUE,Finance,INCONNU,MACOS 14
AUTH000754,INCONNU,U0325,10.15.29.128,D0117,LOGIN,SUCCESS,Lille,low,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Lille,PHF-WS-0117,Desktop,FINANCE,Finance,LOW,MACOS 14
AUTH000068,INCONNU,U0261,10.23.215.172,D0154,RDP_SESSION,SUCCESS,Paris,Medium,True,True,FINANCE,Analyst,ACTIVE,NO,Lille,PHF-LT-0154,Mobile,DIRECTION,Finance,HIGH,MACOS 14
AUTH002475,INCONNU,U0282,10.32.80.91,D0196,VPN_CONNECT,success,Toulouse,LOW,True,True,DIRECTION,Assistant,ACTIVE,NO,Paris,PHF-WS-0196,Desktop,DIRECTION,Juridique,Medium,MACOS 14
AUTH004529,INCONNU,U0339,10.32.255.191,D0023,LOGIN,SUCCESS,Paris,medium,True,True,FINANCE,Analyst,ACTIVE,NO,Nantes,PHF-WS-0023,Desktop,IT,RH,HIGH,WINDOWS SERVER 2022
AUTH001294,INCONNU,U0033,10.30.51.151,D0077,LOGIN,SUCCESS,Lille,low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-LT-0077,Vm,JURIDIQUE,Communication,Medium,MACOS 14
AUTH003353,INCONNU,U0249,10.2.95.57,D0021,LOGIN,SUCCESS,Nantes,low,True,True,IT,Engineer,ACTIVE,NO,Lille,PHF-WS-0020,Server,RH,Juridique,Critical,WINDOWS 11
AUTH002467,18/03/2026,U0179,10.32.187.2,D0155,LOGOUT,SUCCESS,Lille,LOW,True,True,RH,Technician,ACTIVE,NO,Lille,PHF-LT-0155,Vm,COMMUNICATION,Communication,MEDIUM,WINDOWS SERVER 2022
AUTH003027,INCONNU,U0146,10.44.74.168,D0194,LOGIN,success,Nantes,low,True,True,FINANCE,Assistant,ACTIVE,NO,Lyon,PHF-SRV-0194,Server,COMMUNICATION,Direction,Critical,WINDOWS 10
AUTH004237,09/03/2026,U0173,10.37.7.80,D0173,RDP_SESSION,Success,Lille,LOW,True,True,JURIDIQUE,Director,ACTIVE,NO,Lille,PHF-VM-0173,Laptop,JURIDIQUE,Direction,Low,MACOS 14
AUTH004285,INCONNU,U0310,10.47.204.253,D0194,LOGIN,SUCCESS,Bordeaux,medium,True,True,FINANCE,Coordinator,ACTIVE,NO,Marseille,PHF-SRV-0194,Server,COMMUNICATION,Direction,Critical,WINDOWS 10
AUTH002432,INCONNU,U0087,10.45.76.1,D0064,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM,True,True,RH,Assistant,ACTIVE,NO,Nantes,PHF-VM-0064,Mobile,IT,Communication,HIGH,MACOS 14
AUTH004462,INCONNU,INCONNU,10.37.240.73,D0103,VPN_CONNECT,success,Lille,medium,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-SRV-0103,Server,RH,Finance,CRITICAL,MACOS 14
AUTH003236,INCONNU,U0301,10.46.72.2,D0184,LOGOUT,Success,Bordeaux,LOW,True,True,REGIONS,Manager,ACTIVE,NO,Toulouse,PHF-LT-0184,Mobile,JURIDIQUE,Communication,HIGH,UBUNTU 22.04
AUTH004108,INCONNU,U0181,10.39.61.164,D0108,RDP_SESSION,Success,Lille,MEDIUM,True,True,FINANCE,Engineer,ACTIVE,NO,Toulouse,PHF-WS-0108,Vm,IT,Finance,LOW,WINDOWS 11
AUTH004380,INCONNU,U0376,10.10.125.166,D0105,PASSWORD_CHANGE,SUCCESS,Lyon,low,True,True,FINANCE,Manager,ACTIVE,NO,Marseille,PHF-LT-0105,Vm,IT,Regions,High,WINDOWS 11
AUTH000458,INCONNU,U0056,10.12.150.65,D0119,VPN_CONNECT,SUCCESS,Lyon,Medium,True,True,FINANCE,Manager,ACTIVE,NO,Toulouse,PHF-VM-0119,Laptop,IT,INCONNU,Low,WINDOWS SERVER 2019
AUTH003545,03/03/2026,INCONNU,10.37.70.168,D0084,RDP_SESSION,SUCCESS,Lyon,LOW,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-VM-0084,Server,IT,Direction,Medium,WINDOWS SERVER 2022
AUTH000334,08/03/2026,U0058,10.13.175.156,D0143,MFA_CHALLENGE,Success,Nantes,low,True,True,IT,Assistant,ACTIVE,NO,Toulouse,PHF-VM-0143,Desktop,COMMUNICATION,RH,High,UBUNTU 22.04
AUTH003713,INCONNU,U0333,10.42.82.71,D0154,RDP_SESSION,Success,Nantes,MEDIUM,True,True,FINANCE,Technician,ACTIVE,NO,Marseille,PHF-LT-0154,Mobile,DIRECTION,Finance,HIGH,MACOS 14
AUTH000495,16/03/2026,U0034,10.30.235.84,D0066,MFA_CHALLENGE,Success,Bordeaux,Low,True,True,FINANCE,Assistant,ACTIVE,NO,Bordeaux,PHF-SRV-0066,Mobile,JURIDIQUE,RH,Low,WINDOWS 10
AUTH004433,INCONNU,U0020,10.36.239.254,D0008,LOGOUT,SUCCESS,Lyon,MEDIUM,True,True,DIRECTION,Technician,ACTIVE,NO,Bordeaux,PHF-SRV-0008,Mobile,FINANCE,Communication,High,WINDOWS 11
AUTH001062,INCONNU,U0069,10.11.137.141,D0124,RDP_SESSION,Success,Toulouse,MEDIUM,True,True,REGIONS,Director,ACTIVE,NO,Nantes,PHF-LT-0124,Desktop,REGIONS,Direction,Low,WINDOWS 11
AUTH003268,INCONNU,U0085,10.23.24.220,D0167,LOGOUT,Success,Lyon,medium,True,True,REGIONS,Assistant,ACTIVE,NO,Toulouse,PHF-VM-0167,Laptop,RH,Direction,Critical,WINDOWS SERVER 2022
AUTH000879,22/03/2026,U0006,10.0.121.12,D0148,PASSWORD_CHANGE,Success,Lille,Low,True,True,FINANCE,Engineer,ACTIVE,NO,Bordeaux,PHF-LT-0148,Desktop,RH,Direction,CRITICAL,WINDOWS SERVER 2022
AUTH000863,INCONNU,U0298,10.22.171.17,D0065,RDP_SESSION,success,Lille,MEDIUM,True,True,FINANCE,Manager,ACTIVE,NO,Lille,PHF-WS-0065,Mobile,COMMUNICATION,RH,MEDIUM,WINDOWS 11
AUTH001626,INCONNU,U0031,10.33.138.175,D0081,MFA_CHALLENGE,Success,Toulouse,LOW,True,True,DIRECTION,Manager,ACTIVE,NO,Marseille,PHF-WS-0081,Laptop,REGIONS,RH,CRITICAL,UBUNTU 22.04
AUTH001166,INCONNU,U0071,10.34.124.66,D0027,LOGIN,success,Bordeaux,LOW,True,True,IT,Analyst,ACTIVE,NO,Nantes,PHF-VM-0027,Laptop,COMMUNICATION,Juridique,MEDIUM,WINDOWS SERVER 2022
AUTH002319,INCONNU,U0312,10.20.126.188,D0066,VPN_CONNECT,success,Lille,LOW,True,True,RH,Analyst,ACTIVE,NO,Nantes,PHF-SRV-0066,Mobile,JURIDIQUE,RH,Low,WINDOWS 10
AUTH002569,INCONNU,U0147,10.27.119.145,D0167,LOGOUT,Success,Toulouse,MEDIUM,True,True,JURIDIQUE,Director,ACTIVE,NO,Nantes,PHF-VM-0167,Laptop,RH,Direction,Critical,WINDOWS SERVER 2022
AUTH001471,05/03/2026,INCONNU,10.37.0.238,D0071,RDP_SESSION,Success,Paris,low,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-WS-0071,Vm,JURIDIQUE,Direction,Medium,MACOS 14
AUTH000449,11/03/2026,U0361,10.18.5.224,D0149,MFA_CHALLENGE,SUCCESS,Bordeaux,low,True,True,COMMUNICATION,Assistant,ACTIVE,NO,Lyon,PHF-LT-0149,Server,IT,Direction,HIGH,WINDOWS 10
AUTH001270,INCONNU,U0051,10.23.171.118,D0023,VPN_CONNECT,success,Marseille,LOW,True,True,FINANCE,Director,ACTIVE,YES,Paris,PHF-WS-0023,Desktop,IT,RH,HIGH,WINDOWS SERVER 2022
AUTH003259,21/03/2026,U0084,10.21.180.151,D0061,PASSWORD_CHANGE,Success,Paris,LOW,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Marseille,PHF-SRV-0061,Vm,REGIONS,RH,CRITICAL,MACOS 14
AUTH001361,18/03/2026,U0163,10.47.210.229,D0191,VPN_CONNECT,Success,Bordeaux,medium,True,True,IT,Manager,ACTIVE,YES,Bordeaux,PHF-VM-0191,Laptop,COMMUNICATION,Regions,LOW,MACOS 14
AUTH002906,INCONNU,U0269,10.27.180.105,D0066,MFA_CHALLENGE,Success,Marseille,Low,True,True,IT,Analyst,ACTIVE,NO,Toulouse,PHF-SRV-0066,Mobile,JURIDIQUE,RH,Low,WINDOWS 10
AUTH002912,INCONNU,U0186,10.48.216.77,D0146,MFA_CHALLENGE,success,Marseille,low,True,True,JURIDIQUE,Coordinator,ACTIVE,NO,Lyon,PHF-VM-0146,Laptop,IT,Juridique,HIGH,WINDOWS SERVER 2022
AUTH003807,04/03/2026,U0029,10.19.6.63,D0150,RDP_SESSION,SUCCESS,Lille,MEDIUM,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Toulouse,PHF-WS-0150,Mobile,FINANCE,Finance,Medium,UBUNTU 22.04
AUTH001743,INCONNU,U0304,10.46.23.76,D0030,MFA_CHALLENGE,Success,Lyon,LOW,True,True,COMMUNICATION,Director,ACTIVE,NO,Toulouse,PHF-LT-0030,Mobile,COMMUNICATION,Regions,MEDIUM,WINDOWS SERVER 2019
AUTH000704,13/03/2026,U0197,10.40.32.247,D0138,LOGOUT,success,Paris,Low,True,True,JURIDIQUE,Manager,ACTIVE,NO,Lille,PHF-SRV-0138,Mobile,FINANCE,INCONNU,MEDIUM,UBUNTU 22.04
AUTH004059,08/03/2026,U0025,abc.def.ghi.jkl,D0114,MFA_CHALLENGE,Success,Bordeaux,low,False,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-WS-0114,Desktop,FINANCE,RH,MEDIUM,WINDOWS SERVER 2022
AUTH000102,INCONNU,U0221,10.17.134.121,D0068,PASSWORD_CHANGE,SUCCESS,Nantes,medium,True,True,FINANCE,Manager,ACTIVE,NO,Nantes,PHF-VM-0068,Mobile,FINANCE,Regions,High,MACOS 14
AUTH000220,18/03/2026,U0227,10.8.136.206,D0021,RDP_SESSION,success,Toulouse,low,True,True,FINANCE,Engineer,ACTIVE,NO,Lyon,PHF-WS-0020,Server,RH,Juridique,Critical,WINDOWS 11
AUTH003682,21/03/2026,U0226,10.23.198.235,D0142,LOGIN,SUCCESS,Lyon,Low,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Marseille,PHF-VM-0142,Mobile,COMMUNICATION,Regions,Critical,UBUNTU 22.04
AUTH004664,11/03/2026,U0146,10.50.133.65,D0190,LOGIN,FAILED,Bordeaux,medium,True,True,FINANCE,Assistant,ACTIVE,NO,Lyon,PHF-LT-0190,Laptop,JURIDIQUE,RH,Critical,WINDOWS SERVER 2022
AUTH004094,21/03/2026,U0196,10.22.209.181,D0119,RDP_SESSION,SUCCESS,Bordeaux,MEDIUM,True,True,RH,Director,ACTIVE,YES,Marseille,PHF-VM-0119,Laptop,IT,INCONNU,Low,WINDOWS SERVER 2019
AUTH003447,INCONNU,U0130,10.8.71.69,D0105,LOGIN,SUCCESS,Toulouse,LOW,True,True,FINANCE,Director,ACTIVE,NO,Lille,PHF-LT-0105,Vm,IT,Regions,High,WINDOWS 11
AUTH001321,INCONNU,U0231,10.26.52.210,D0171,PASSWORD_CHANGE,SUCCESS,Lyon,medium,True,True,REGIONS,Coordinator,ACTIVE,NO,Toulouse,PHF-WS-0171,Desktop,FINANCE,Finance,MEDIUM,WINDOWS SERVER 2019
AUTH001913,10/03/2026,U0335,10.30.46.101,D0084,VPN_CONNECT,Success,Marseille,Medium,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Paris,PHF-VM-0084,Server,IT,Direction,Medium,WINDOWS SERVER 2022
AUTH002836,INCONNU,U0206,10.45.251.114,D0139,LOGIN,FAILED,Marseille,medium,True,True,JURIDIQUE,Assistant,ACTIVE,NO,Bordeaux,PHF-LT-0139,Server,JURIDIQUE,Finance,Low,WINDOWS SERVER 2019
AUTH001550,13/03/2026,U0091,10.47.79.28,D0063,LOGIN,Success,Paris,Low,True,True,RH,Assistant,ACTIVE,NO,Paris,PHF-WS-0063,Desktop,REGIONS,IT,Critical,WINDOWS 11
AUTH000660,INCONNU,U0221,10.7.128.148,D0092,VPN_CONNECT,SUCCESS,Lille,Medium,True,True,FINANCE,Manager,ACTIVE,NO,Nantes,PHF-WS-0092,Mobile,DIRECTION,Regions,LOW,UBUNTU 22.04
AUTH001843,INCONNU,U0371,10.4.73.5,D0182,MFA_CHALLENGE,Success,Nantes,Medium,True,True,DIRECTION,Assistant,ACTIVE,NO,Lyon,PHF-WS-0182,Desktop,RH,Communication,HIGH,WINDOWS 11
AUTH001865,INCONNU,U0093,10.48.57.104,D0054,VPN_CONNECT,SUCCESS,Bordeaux,low,True,True,REGIONS,Coordinator,ACTIVE,NO,Lille,PHF-WS-0054,Mobile,RH,Juridique,High,WINDOWS SERVER 2019
AUTH002102,INCONNU,U0365,10.13.115.248,D0005,LOGOUT,Success,Paris,Medium,True,True,RH,Assistant,ACTIVE,NO,Bordeaux,PHF-WS-0005,Desktop,COMMUNICATION,INCONNU,Critical,WINDOWS SERVER 2022
AUTH004134,INCONNU,U0150,10.38.26.4,D0059,RDP_SESSION,success,Bordeaux,Low,True,True,FINANCE,Technician,ACTIVE,NO,Bordeaux,PHF-WS-0059,Desktop,RH,Direction,INCONNU,MACOS 14
AUTH001198,INCONNU,U0390,10.33.184.142,D0120,PASSWORD_CHANGE,success,Bordeaux,low,True,True,FINANCE,Manager,ACTIVE,NO,Paris,PHF-WS-0120,Desktop,IT,IT,CRITICAL,WINDOWS SERVER 2022
AUTH003878,INCONNU,U0273,10.6.197.226,D0018,MFA_CHALLENGE,Success,Lyon,Low,True,True,COMMUNICATION,Engineer,ACTIVE,NO,Toulouse,PHF-SRV-0018,Vm,DIRECTION,IT,LOW,MACOS 14
AUTH001974,INCONNU,U0364,10.16.241.197,D0020,VPN_CONNECT,SUCCESS,Toulouse,MEDIUM,True,True,FINANCE,Assistant,ACTIVE,NO,Lyon,PHF-WS-0020,Vm,COMMUNICATION,Juridique,MEDIUM,WINDOWS 11
AUTH000642,INCONNU,U0112,10.7.37.242,D0153,LOGIN,Success,Paris,MEDIUM,True,True,FINANCE,Coordinator,ACTIVE,NO,Toulouse,PHF-LT-0153,Server,REGIONS,IT,Medium,WINDOWS SERVER 2022
AUTH000841,INCONNU,U0378,10.49.122.7,D0174,LOGIN,success,Lyon,MEDIUM,True,True,IT,Analyst,ACTIVE,NO,Lille,PHF-VM-0174,Vm,REGIONS,IT,INCONNU,WINDOWS SERVER 2022
AUTH004538,14/03/2026,U0061,10.4.88.224,D0188,MFA_CHALLENGE,SUCCESS,Paris,medium,True,True,FINANCE,Assistant,ACTIVE,NO,Paris,PHF-VM-0188,Desktop,DIRECTION,INCONNU,Medium,UBUNTU 22.04
AUTH002460,INCONNU,U0166,10.44.146.155,D0095,LOGOUT,Success,Marseille,MEDIUM,True,True,REGIONS,Analyst,ACTIVE,NO,Nantes,PHF-WS-0095,Laptop,DIRECTION,IT,CRITICAL,WINDOWS SERVER 2022
AUTH000147,INCONNU,U0247,10.29.229.19,D0133,MFA_CHALLENGE,SUCCESS,Nantes,low,True,True,RH,Manager,ACTIVE,YES,Lille,PHF-VM-0133,Desktop,DIRECTION,RH,Critical,MACOS 14
AUTH004029,INCONNU,U0227,10.26.108.192,D0104,RDP_SESSION,SUCCESS,Lille,MEDIUM,True,True,FINANCE,Engineer,ACTIVE,NO,Lyon,PHF-LT-0104,Desktop,JURIDIQUE,INCONNU,Low,WINDOWS 11
AUTH003242,08/03/2026,U0274,10.0.98.101,D0083,VPN_CONNECT,success,Bordeaux,Low,True,True,FINANCE,Coordinator,ACTIVE,NO,Toulouse,PHF-LT-0083,Server,JURIDIQUE,Direction,HIGH,WINDOWS SERVER 2019
AUTH002200,INCONNU,U0021,10.7.167.83,D0022,RDP_SESSION,Success,Lille,LOW,True,True,RH,Engineer,ACTIVE,NO,Nantes,PHF-LT-0022,Mobile,IT,Finance,Critical,WINDOWS SERVER 2022
AUTH004438,INCONNU,U0126,10.0.44.243,D0158,VPN_CONNECT,success,Lyon,low,True,True,JURIDIQUE,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0158,Desktop,FINANCE,Regions,Low,WINDOWS 11
AUTH004026,INCONNU,U0377,10.40.115.240,D0136,LOGIN,Success,Marseille,Low,True,True,DIRECTION,Coordinator,ACTIVE,NO,Toulouse,PHF-WS-0136,Server,REGIONS,INCONNU,INCONNU,MACOS 14
AUTH003330,INCONNU,U0362,10.29.173.91,D0117,LOGOUT,failed,Bordeaux,Low,True,True,IT,Engineer,ACTIVE,NO,Paris,PHF-WS-0117,Desktop,FINANCE,Finance,LOW,MACOS 14
AUTH004004,INCONNU,U0302,10.25.248.9,D0080,VPN_CONNECT,Success,Lyon,medium,True,True,FINANCE,Technician,ACTIVE,NO,Nantes,PHF-WS-0080,Mobile,FINANCE,Communication,Critical,MACOS 14
AUTH000332,INCONNU,U0217,10.31.77.178,D0082,LOGIN,success,Lyon,LOW,True,True,DIRECTION,Assistant,ACTIVE,NO,Lille,PHF-VM-0082,Vm,IT,Juridique,HIGH,WINDOWS SERVER 2022
AUTH001295,INCONNU,U0224,10.11.169.25,D0162,VPN_CONNECT,success,Nantes,MEDIUM,True,True,FINANCE,Analyst,ACTIVE,NO,Bordeaux,PHF-WS-0162,Desktop,RH,Juridique,INCONNU,UBUNTU 22.04
AUTH002614,INCONNU,U0225,10.38.207.153,D0065,LOGIN,FAILED,Lille,LOW,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Bordeaux,PHF-WS-0065,Mobile,COMMUNICATION,RH,MEDIUM,WINDOWS 11
AUTH001035,INCONNU,U0262,10.34.101.228,D0116,PASSWORD_CHANGE,success,Toulouse,Medium,True,True,JURIDIQUE,Manager,ACTIVE,NO,Lille,PHF-VM-0116,Laptop,JURIDIQUE,Communication,Medium,WINDOWS SERVER 2022
AUTH002120,INCONNU,U0118,10.46.119.110,D0139,VPN_CONNECT,Success,Nantes,low,True,True,FINANCE,Analyst,ACTIVE,NO,Nantes,PHF-LT-0139,Server,JURIDIQUE,Finance,Low,WINDOWS SERVER 2019
AUTH004755,06/03/2026,U9002,10.12.211.230,D0047,LOGIN,success,Lille,low,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-LT-0047,Desktop,REGIONS,Direction,Critical,UBUNTU 22.04
AUTH004668,INCONNU,U0159,10.50.84.1,D0074,LOGIN,FAILURE,Toulouse,medium,True,True,JURIDIQUE,Assistant,ACTIVE,NO,Toulouse,PHF-WS-0074,Server,JURIDIQUE,INCONNU,MEDIUM,WINDOWS SERVER 2022
AUTH002765,INCONNU,U0290,10.22.188.18,D0106,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Nantes,PHF-WS-0106,Laptop,DIRECTION,Regions,LOW,WINDOWS 11
AUTH000374,INCONNU,U0346,10.31.229.143,D0145,VPN_CONNECT,SUCCESS,Marseille,MEDIUM,True,True,RH,Analyst,ACTIVE,NO,Nantes,PHF-WS-0145,Mobile,RH,Direction,Low,MACOS 14
AUTH003324,02/03/2026,U0127,10.15.164.69,D0069,MFA_CHALLENGE,success,Lille,low,True,True,JURIDIQUE,Analyst,ACTIVE,NO,Marseille,PHF-LT-0069,Mobile,RH,Communication,High,WINDOWS 10
AUTH002409,INCONNU,U0272,10.29.118.210,D0122,VPN_CONNECT,Success,Toulouse,medium,True,True,REGIONS,Technician,ACTIVE,NO,Bordeaux,PHF-SRV-0122,Vm,REGIONS,Communication,Critical,WINDOWS SERVER 2022
AUTH001126,12/03/2026,U0082,10.18.220.54,D0106,LOGOUT,Failed,Marseille,Low,True,True,JURIDIQUE,Analyst,ACTIVE,NO,Lille,PHF-WS-0106,Laptop,DIRECTION,Regions,LOW,WINDOWS 11
AUTH002717,INCONNU,U0069,10.0.41.216,D0034,RDP_SESSION,Success,Marseille,medium,True,True,REGIONS,Director,ACTIVE,NO,Nantes,PHF-VM-0034,Vm,RH,Communication,Medium,WINDOWS 11
AUTH001173,INCONNU,U0393,10.43.165.253,D0111,LOGOUT,SUCCESS,Lyon,LOW,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Lille,PHF-SRV-0111,Laptop,RH,Regions,HIGH,WINDOWS SERVER 2019
AUTH001098,INCONNU,U0033,10.28.180.195,D0110,VPN_CONNECT,Success,Nantes,low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-LT-0110,Vm,IT,RH,LOW,WINDOWS SERVER 2019
AUTH001202,08/03/2026,U0078,10.6.34.173,D0099,RDP_SESSION,SUCCESS,Lille,medium,True,True,DIRECTION,Director,ACTIVE,YES,Lille,PHF-SRV-0099,Vm,JURIDIQUE,RH,INCONNU,WINDOWS SERVER 2022
AUTH000862,INCONNU,U0106,10.27.231.25,D0096,VPN_CONNECT,Success,Nantes,Medium,True,True,DIRECTION,Manager,ACTIVE,NO,Marseille,PHF-VM-0096,Server,DIRECTION,RH,High,WINDOWS 10
AUTH003601,INCONNU,U0293,10.42.88.234,D0182,RDP_SESSION,Success,Lyon,MEDIUM,True,True,IT,Manager,ACTIVE,NO,Paris,PHF-WS-0182,Desktop,RH,Communication,HIGH,WINDOWS 11
AUTH001203,08/03/2026,U0156,10.13.228.97,D0088,RDP_SESSION,SUCCESS,Lille,low,True,True,FINANCE,Director,ACTIVE,NO,Lille,PHF-WS-0088,Mobile,JURIDIQUE,Finance,High,WINDOWS 10
AUTH001806,INCONNU,U0034,10.47.209.186,D0194,LOGIN,success,Nantes,Medium,True,True,FINANCE,Assistant,ACTIVE,NO,Bordeaux,PHF-SRV-0194,Server,COMMUNICATION,Direction,Critical,WINDOWS 10
AUTH003422,INCONNU,U0328,10.8.144.251,D0071,RDP_SESSION,Success,Toulouse,Low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Nantes,PHF-WS-0071,Vm,JURIDIQUE,Direction,Medium,MACOS 14
AUTH002099,INCONNU,U0287,10.25.119.222,D0175,MFA_CHALLENGE,FAILED,Toulouse,Medium,True,True,COMMUNICATION,Engineer,ACTIVE,NO,Lille,PHF-SRV-0175,Server,RH,Regions,LOW,UBUNTU 22.04
