event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity
AUTH001191,11/03/2026 14:36,U0144,10.26.174.124,D0094,MFA_CHALLENGE,SUCCESS,Paris,medium
AUTH003313,20/03/2026 11:48,U0330,10.23.70.46,D0116,VPN_CONNECT,SUCCESS,Marseille,LOW
AUTH003641,2026-03-16 18:22:05,U0023,10.45.67.164,D0033,PASSWORD_CHANGE,Success,Paris,MEDIUM
AUTH002764,07/03/2026 10:26,U0287,10.44.195.21,D0124,MFA_CHALLENGE,SUCCESS,Paris,Low
AUTH001849,2026-03-21T18:15:20Z,U0127,10.46.81.247,D0088,MFA_CHALLENGE,Success,Lyon,medium
AUTH001874,2026-03-15T19:25:55Z,U0234,10.20.235.44,D0130,RDP_SESSION,Success,Marseille,MEDIUM
AUTH003759,18/03/2026 17:22,U0202,10.35.192.14,D0088,MFA_CHALLENGE,success,Marseille,Medium
AUTH001283,2026-03-10 08:01:56,U0376,10.0.147.224,D0072,RDP_SESSION,SUCCESS,Lille,medium
AUTH004138,2026-03-13 09:17:52,U0275,10.9.250.76,D0034,LOGOUT,Success,Nantes,low
AUTH000908,2026-03-14 13:52:00,U0194,10.48.1.243,D0112,VPN_CONNECT,success,Lille,medium
AUTH000363,2026-03-05 18:39:29,U0265,10.44.216.155,D0121,PASSWORD_CHANGE,success,Toulouse,Low
AUTH001827,2026-03-17 19:08:26,U0300,10.47.146.186,D0087,LOGOUT,SUCCESS,Nantes,LOW
AUTH004692,2026-03-05 10:20:23,U0114,10.26.15.18,D0024,LOGIN,failed,Nantes,medium
AUTH004344,2026-03-14 15:11:12,U0092,10.29.141.104,D0067,PASSWORD_CHANGE,Success,Paris,low
AUTH001394,2026-03-06T15:09:32Z,U0131,10.7.80.204,D0119,LOGOUT,SUCCESS,Toulouse,MEDIUM
AUTH004421,2026-03-05 12:01:25,U0075,10.27.138.103,D0113,LOGIN,SUCCESS,Lille,medium
AUTH001398,14/03/2026 11:47,U0338,10.33.43.193,D0101,MFA_CHALLENGE,Failed,Paris,LOW
AUTH002172,2026-03-19 18:30:48,U0207,10.0.53.169,D0050,RDP_SESSION,Success,Bordeaux,LOW
AUTH002976,14/03/2026 17:52,U0305,10.48.97.224,D0163,MFA_CHALLENGE,Success,Marseille,MEDIUM
AUTH001807,2026-03-22 11:21:08,U0332,10.30.141.251,D0088,VPN_CONNECT,SUCCESS,Lille,medium
AUTH000241,2026-03-14 17:05:30,U0313,10.48.103.220,D0144,LOGIN,Success,Paris,low
AUTH003006,2026-03-20T19:53:42Z,,10.34.37.14,D0176,VPN_CONNECT,SUCCESS,Lille,low
AUTH000385,2026-03-17T09:55:25Z,U0261,10.9.55.59,D0144,PASSWORD_CHANGE,Success,Paris,LOW
AUTH002528,04/03/2026 17:55,U0073,10.9.34.33,D0048,LOGIN,SUCCESS,Toulouse,medium
AUTH000651,2026-03-08 15:17:35,U0140,10.47.149.38,D0025,VPN_CONNECT,SUCCESS,Paris,medium
AUTH002377,2026-03-11 11:56:48,U0222,10.25.135.156,D0082,LOGOUT,SUCCESS,Nantes,medium
AUTH003102,2026-03-05T15:35:13Z,U0308,10.8.73.230,D0143,MFA_CHALLENGE,Success,Marseille,Medium
AUTH003100,2026-03-02 18:13:05,U0090,10.47.28.5,D0166,MFA_CHALLENGE,Success,Bordeaux,MEDIUM
AUTH003758,18/03/2026 10:21,U0202,10.44.51.133,D0180,LOGIN,success,Bordeaux,Medium
AUTH004631,2026-03-09T11:15:56Z,U0263,10.6.157.120,D0117,LOGIN,success,Nantes,MEDIUM
AUTH003446,20/03/2026 13:19,U0015,10.36.240.229,D0196,RDP_SESSION,SUCCESS,Paris,medium
AUTH000298,2026-03-04T19:15:29Z,U0185,10.31.122.162,D0094,VPN_CONNECT,success,Lyon,LOW
AUTH003255,2026-03-07T08:47:29Z,U0206,10.1.147.72,D0154,LOGOUT,Success,Bordeaux,Low
AUTH004843,2026-03-12 18:08:37,U0041,135.181.67.209,D0177,VPN_CONNECT,Success,Lagos,medium
AUTH004625,2026-03-16 14:48:32,U0159,10.18.157.45,D0105,RDP_SESSION,FAILED,Lille,Low
AUTH004763,2026-03-21T19:44:57Z,U9001,10.42.101.88,D0170,LOGIN,SUCCESS,Lyon,low
AUTH003736,2026-03-22T09:26:42Z,U0188,10.29.239.86,D0035,LOGOUT,Success,Lyon,LOW
AUTH002274,14/03/2026 15:38,U0016,10.14.86.214,D0048,RDP_SESSION,success,Lille,low
AUTH002298,2026-03-15 16:32:18,U0107,10.31.137.39,D0002,MFA_CHALLENGE,SUCCESS,Marseille,Medium
AUTH001478,2026-03-03 10:57:08,,10.4.255.148,D0115,LOGOUT,Success,Paris,low
AUTH003498,2026-03-03 18:12:19,U0241,10.3.58.23,D0153,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM
AUTH004103,22/03/2026 04:02,U0264,10.40.230.182,D0040,LOGOUT,success,Toulouse,MEDIUM
AUTH003952,2026-03-03T11:01:44Z,U0067,10.25.109.109,D0041,LOGOUT,Success,Paris,LOW
AUTH000988,2026-03-07 13:02:37,U0128,10.45.95.31,D0169,PASSWORD_CHANGE,success,Marseille,medium
AUTH004145,2026-03-06 15:13:54,U0236,10.40.161.112,D0083,PASSWORD_CHANGE,SUCCESS,Bordeaux,medium
AUTH001808,2026-03-06 12:16:23,U0363,10.15.223.156,D0031,LOGIN,Success,Lille,medium
AUTH002452,2026-03-20 11:41:20,U0247,10.38.99.63,D0060,LOGIN,success,Bordeaux,Medium
AUTH002537,2026-03-05T11:21:45Z,U0323,10.15.187.128,D0078,MFA_CHALLENGE,success,Paris,LOW
AUTH004358,2026-03-06T18:16:05Z,U0362,10.5.250.139,D0096,LOGIN,success,Lyon,medium
AUTH001608,2026-03-19T19:26:29Z,U0376,10.22.218.199,D0109,LOGOUT,SUCCESS,Lille,Low
AUTH001290,10/03/2026 12:16,U0297,10.8.152.33,D0190,LOGOUT,success,Bordeaux,Medium
AUTH001141,2026-03-10 11:52:13,U0071,10.7.58.148,D0093,LOGIN,Failed,Lille,LOW
AUTH003817,2026-03-08T09:01:35Z,U0020,10.21.61.212,D0141,RDP_SESSION,FAILED,Lille,MEDIUM
AUTH001170,2026-03-11T09:37:42Z,U0384,10.25.97.25,D0075,VPN_CONNECT,Success,Toulouse,MEDIUM
AUTH004459,16/03/2026 14:26,U0369,10.13.198.245,D0169,LOGOUT,SUCCESS,Nantes,low
AUTH003284,09/03/2026 16:06,U0118,10.6.88.12,D0025,LOGOUT,SUCCESS,Paris,MEDIUM
AUTH004399,2026-03-16 09:21:37,U0395,10.44.151.41,D0195,MFA_CHALLENGE,Success,Toulouse,LOW
AUTH003646,09/03/2026 11:12,U0262,10.43.230.22,D0157,PASSWORD_CHANGE,SUCCESS,Toulouse,medium
AUTH003511,2026-03-19T14:39:28Z,U0230,10.9.218.49,D0170,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM
AUTH003964,22/03/2026 18:35,,10.35.34.190,D0132,PASSWORD_CHANGE,SUCCESS,Nantes,MEDIUM
AUTH002188,2026-03-10T15:10:00Z,U0320,10.49.209.173,D0094,RDP_SESSION,Success,Toulouse,medium
AUTH000422,2026-03-19T18:23:41Z,U0247,10.26.95.126,D0132,MFA_CHALLENGE,Success,Toulouse,low
AUTH002236,2026-03-07T12:46:36Z,U0282,10.2.104.173,D0179,RDP_SESSION,SUCCESS,Bordeaux,low
AUTH002649,2026-03-03T09:41:50Z,U0390,10.15.229.122,D0147,MFA_CHALLENGE,Success,Lille,Low
AUTH000126,21/03/2026 13:40,U0130,10.40.36.107,D0110,MFA_CHALLENGE,success,Lyon,medium
AUTH004754,07/03/2026 17:45,U9003,10.17.50.235,D0198,LOGIN,Success,Lyon,low
AUTH000229,2026-03-04T10:46:19Z,U0103,10.33.113.159,D0079,LOGIN,Success,Toulouse,Medium
AUTH001803,2026-03-17T13:13:04Z,U0204,10.43.6.210,D0100,PASSWORD_CHANGE,SUCCESS,Lyon,low
AUTH000897,2026-03-08 11:26:21,U0030,10.42.87.17,D0083,MFA_CHALLENGE,SUCCESS,Nantes,Medium
AUTH001837,2026-03-08 13:53:13,U0359,10.20.90.131,D0002,LOGOUT,success,Toulouse,medium
AUTH002643,2026-03-12T10:46:19Z,U0039,10.0.147.204,D0172,MFA_CHALLENGE,SUCCESS,Nantes,Low
AUTH002990,14/03/2026 16:25,U0312,10.0.135.212,D0054,PASSWORD_CHANGE,Success,Toulouse,Low
AUTH001356,2026-03-17 17:03:55,U0385,10.6.64.232,D0162,LOGOUT,failed,Marseille,Medium
AUTH002656,2026-03-16 13:53:54,,10.11.202.54,D0003,LOGOUT,SUCCESS,Toulouse,medium
AUTH001036,2026-03-13T10:17:03Z,U0229,10.29.186.159,D0124,VPN_CONNECT,success,Toulouse,Low
AUTH002952,05/03/2026 13:29,U0246,10.23.193.46,D0087,PASSWORD_CHANGE,success,Marseille,medium
AUTH001463,2026-03-18 15:30:18,U0340,10.37.241.155,D0142,PASSWORD_CHANGE,success,Paris,MEDIUM
AUTH000133,03/03/2026 13:55,U0326,10.24.52.163,D0188,LOGOUT,Failed,Lyon,Low
AUTH002676,11/03/2026 17:06,U0159,10.50.22.218,D0131,MFA_CHALLENGE,SUCCESS,Lyon,low
AUTH001260,17/03/2026 19:59,U0332,10.28.136.135,D0024,MFA_CHALLENGE,Success,Marseille,MEDIUM
AUTH001107,16/03/2026 08:48,U0116,10.26.10.92,D0020,RDP_SESSION,success,Lyon,LOW
AUTH002334,2026-03-13T08:53:06Z,U0041,10.23.230.58,D0128,LOGIN,Success,Paris,MEDIUM
AUTH004393,04/03/2026 04:18,U0258,10.13.238.26,D0023,MFA_CHALLENGE,success,Toulouse,Medium
AUTH004118,2026-03-20T13:16:49Z,U0354,10.3.184.178,D0073,MFA_CHALLENGE,SUCCESS,Toulouse,low
AUTH001951,2026-03-20T08:02:35Z,U0248,10.15.63.161,D0170,LOGOUT,success,Lyon,Medium
AUTH003797,2026-03-14 04:20:35,U0199,10.2.198.165,D0198,LOGOUT,Success,Paris,medium
AUTH000629,2026-03-14 12:20:49,U0356,10.34.43.203,D0096,MFA_CHALLENGE,success,Bordeaux,medium
AUTH000247,2026-03-06T13:57:00Z,U0271,10.10.101.212,D0052,MFA_CHALLENGE,SUCCESS,Marseille,Low
AUTH004750,14/03/2026 19:39,U9006,10.19.24.59,D0079,LOGIN,Success,Bordeaux,low
AUTH001581,10/03/2026 04:49,U0038,10.2.186.156,D0060,RDP_SESSION,success,Toulouse,medium
AUTH000905,2026-03-18T15:12:25Z,U0280,10.33.137.226,D0160,PASSWORD_CHANGE,Success,Lyon,Medium
AUTH002941,2026-03-10T10:48:28Z,U0249,10.16.111.216,D0174,LOGIN,Success,Nantes,Low
AUTH004107,12/03/2026 17:00,U0245,10.19.13.10,D0098,MFA_CHALLENGE,SUCCESS,Nantes,LOW
AUTH000070,07/03/2026 09:45,U0292,10.44.77.164,D0087,RDP_SESSION,Success,Paris,Medium
AUTH002680,2026-03-11 14:29:23,U0323,10.4.179.184,D0142,LOGIN,success,Lille,Medium
AUTH000938,14/03/2026 09:58,U0289,10.33.179.179,D0048,MFA_CHALLENGE,Failed,Paris,medium
AUTH002349,06/03/2026 15:44,U0024,10.44.41.20,D0004,PASSWORD_CHANGE,SUCCESS,Nantes,Medium
AUTH000710,2026-03-11 14:28:32,U0298,10.19.106.228,D0029,PASSWORD_CHANGE,Success,Lille,low
AUTH002095,2026-03-06 14:17:26,U0381,10.7.61.206,D0069,LOGOUT,SUCCESS,Lille,medium
AUTH000941,2026-03-06 14:10:01,U0142,10.19.115.181,D0170,RDP_SESSION,SUCCESS,Lyon,low
AUTH003852,2026-03-19T14:26:27Z,U0395,10.26.207.207,D0029,VPN_CONNECT,success,Bordeaux,LOW
AUTH004024,2026-03-15T14:01:02Z,U0151,10.15.195.185,D0042,RDP_SESSION,SUCCESS,Marseille,MEDIUM
AUTH002019,2026-03-11 09:14:45,U0171,10.31.139.147,D0154,LOGOUT,Success,Toulouse,medium
AUTH002396,18/03/2026 13:19,U0388,10.48.78.205,D0011,RDP_SESSION,success,Nantes,Medium
AUTH001780,12/03/2026 14:30,U0035,10.21.42.81,D0143,MFA_CHALLENGE,Success,Toulouse,low
AUTH002942,2026-03-12T03:34:16Z,U0223,10.13.8.95,D0132,MFA_CHALLENGE,Success,Paris,low
AUTH004423,2026-03-16 18:54:51,U0006,10.15.42.34,D0058,VPN_CONNECT,Success,Nantes,LOW
AUTH000439,2026-03-03 17:31:43,U0198,10.23.216.84,D0169,RDP_SESSION,Success,Lyon,MEDIUM
AUTH001736,15/03/2026 16:56,U0019,10.46.75.44,D0189,LOGOUT,failed,Bordeaux,Medium
AUTH000187,2026-03-08 12:03:38,U0084,10.22.184.150,D0024,MFA_CHALLENGE,SUCCESS,Marseille,Medium
AUTH000772,20/03/2026 18:44,U0126,10.37.127.96,D0139,LOGOUT,Success,Bordeaux,Low
AUTH004306,02/03/2026 19:40,U0305,10.15.119.250,D0093,MFA_CHALLENGE,SUCCESS,Marseille,Medium
AUTH001116,2026-03-17T15:08:54Z,U0226,10.20.150.254,D0003,RDP_SESSION,SUCCESS,Lille,low
AUTH000103,2026-03-02 09:52:50,U0170,10.31.252.66,D0129,LOGIN,success,Lille,LOW
AUTH004172,2026-03-08T02:37:19Z,U0127,10.50.92.251,D0191,VPN_CONNECT,success,Toulouse,medium
AUTH000273,2026-03-22 04:11:26,U0279,10.2.190.144,D0033,LOGOUT,Success,Paris,Low
AUTH003509,2026-03-21 15:50:14,U0061,10.31.146.192,D0069,PASSWORD_CHANGE,SUCCESS,Lille,Medium
AUTH001104,2026-03-17T15:12:30Z,U0061,10.14.119.207,D0115,PASSWORD_CHANGE,Success,Paris,medium
AUTH001319,2026-03-05T13:27:22Z,U0248,10.46.19.84,D0073,MFA_CHALLENGE,SUCCESS,Bordeaux,Low
AUTH003537,2026-03-11T09:32:51Z,U0008,10.46.223.16,D0127,MFA_CHALLENGE,Success,Paris,LOW
AUTH004013,15/03/2026 19:41,U0185,10.13.161.53,D0093,MFA_CHALLENGE,success,Lyon,LOW
AUTH002793,2026-03-04T08:23:55Z,U0169,10.23.253.161,D0046,VPN_CONNECT,success,Nantes,LOW
AUTH003276,2026-03-15T13:27:42Z,U0101,10.27.232.234,D0062,MFA_CHALLENGE,SUCCESS,Lille,Low
AUTH000659,2026-03-06 09:37:13,U0074,10.11.227.20,D0117,MFA_CHALLENGE,success,Lille,LOW
AUTH004842,14/03/2026 09:25,U0357,186.54.189.249,D0059,VPN_CONNECT,SUCCESS,Bucharest,medium
AUTH001954,2026-03-18T08:15:20Z,U0211,10.40.207.203,D0046,PASSWORD_CHANGE,Failed,Marseille,LOW
AUTH000924,2026-03-20 12:32:53,U0313,10.19.213.148,D0099,VPN_CONNECT,success,Marseille,medium
AUTH001755,06/03/2026 16:37,U0170,10.1.198.108,D0053,MFA_CHALLENGE,FAILURE,Lille,MEDIUM
AUTH004373,13/03/2026 11:57,U0231,10.33.179.165,D0189,LOGIN,success,Lyon,Medium
AUTH002234,2026-03-06 15:25:38,U0190,10.43.184.72,D0114,VPN_CONNECT,success,Lyon,Low
AUTH000674,2026-03-17T15:49:25Z,U0350,10.11.130.117,D0129,VPN_CONNECT,success,Paris,LOW
AUTH003906,2026-03-11T19:52:01Z,U0016,10.44.244.17,D0121,VPN_CONNECT,Success,Lyon,Low
AUTH003386,14/03/2026 18:14,U0379,10.40.233.123,D0067,VPN_CONNECT,success,Paris,LOW
AUTH001145,2026-03-18T19:33:55Z,U0004,10.3.124.135,D0086,PASSWORD_CHANGE,Success,Marseille,Low
AUTH004211,04/03/2026 15:46,U0101,10.2.173.56,D0094,LOGIN,SUCCESS,Toulouse,MEDIUM
AUTH002223,2026-03-10 19:05:14,U0233,10.39.15.228,D0180,RDP_SESSION,SUCCESS,Toulouse,Medium
AUTH000191,2026-03-02T15:58:12Z,U0024,10.1.177.12,D0006,VPN_CONNECT,success,Paris,medium
AUTH003484,2026-03-03T10:30:53Z,U0154,10.5.6.177,D0056,RDP_SESSION,success,Toulouse,Medium
AUTH001392,12/03/2026 18:25,U0392,10.37.212.246,D0040,VPN_CONNECT,SUCCESS,Lyon,Medium
AUTH002504,2026-03-20T18:37:45Z,U0267,10.11.11.33,D0097,PASSWORD_CHANGE,success,Toulouse,low
AUTH000417,19/03/2026 08:08,U0375,10.23.183.153,D0156,MFA_CHALLENGE,Success,Lille,medium
AUTH003912,2026-03-20 19:10:29,U0352,10.3.79.159,D0037,LOGOUT,SUCCESS,Paris,Low
AUTH003050,2026-03-14T19:59:15Z,U0258,10.35.7.98,D0063,RDP_SESSION,Success,Toulouse,Low
AUTH004253,2026-03-10T18:18:47Z,U0206,10.34.51.109,D0200,PASSWORD_CHANGE,Success,Lille,Low
AUTH001754,2026-03-16T12:44:55Z,U0140,10.34.106.54,D0195,RDP_SESSION,Success,Marseille,medium
AUTH000735,09/03/2026 18:34,U0150,10.31.226.85,D0187,RDP_SESSION,success,Marseille,medium
AUTH001306,14/03/2026 15:44,U0090,10.23.196.7,D0062,LOGIN,Success,Marseille,Low
AUTH000515,20/03/2026 13:28,U0085,10.20.133.102,D0151,MFA_CHALLENGE,success,Lille,Medium
AUTH004289,2026-03-02 12:04:41,U0264,10.38.229.251,D0045,LOGIN,success,Bordeaux,MEDIUM
AUTH000754,04/03/2026 18:46,U0325,10.15.29.128,D0117,LOGIN,SUCCESS,Lille,low
AUTH000068,2026-03-21T08:30:57Z,U0261,10.23.215.172,D0154,RDP_SESSION,SUCCESS,Paris,Medium
AUTH002475,2026-03-08T14:12:31Z,U0282,10.32.80.91,D0196,VPN_CONNECT,success,Toulouse,LOW
AUTH004529,2026-03-22T15:45:24Z,U0339,10.32.255.191,D0023,LOGIN,SUCCESS,Paris,medium
AUTH001294,04/03/2026 16:10,U0033,10.30.51.151,D0077,LOGIN,SUCCESS,Lille,low
AUTH003353,07/03/2026 12:33,U0249,10.2.95.57,D0021,LOGIN,SUCCESS,Nantes,low
AUTH002467,2026-03-18 10:49:55,U0179,10.32.187.2,D0155,LOGOUT,SUCCESS,Lille,LOW
AUTH003027,2026-03-03T13:03:32Z,U0146,10.44.74.168,D0194,LOGIN,success,Nantes,low
AUTH004237,2026-03-09 11:05:32,U0173,10.37.7.80,D0173,RDP_SESSION,Success,Lille,LOW
AUTH004285,16/03/2026 12:16,U0310,10.47.204.253,D0194,LOGIN,SUCCESS,Bordeaux,medium
AUTH002432,15/03/2026 13:38,U0087,10.45.76.1,D0064,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM
AUTH004462,20/03/2026 15:14,,10.37.240.73,D0103,VPN_CONNECT,success,Lille,medium
AUTH003236,2026-03-05T13:15:44Z,U0301,10.46.72.2,D0184,LOGOUT,Success,Bordeaux,LOW
AUTH004108,2026-03-17T17:58:21Z,U0181,10.39.61.164,D0108,RDP_SESSION,Success,Lille,MEDIUM
AUTH004380,12/03/2026 15:23,U0376,10.10.125.166,D0105,PASSWORD_CHANGE,SUCCESS,Lyon,low
AUTH000458,07/03/2026 09:14,U0056,10.12.150.65,D0119,VPN_CONNECT,SUCCESS,Lyon,Medium
AUTH003545,2026-03-03 08:02:57,,10.37.70.168,D0084,RDP_SESSION,SUCCESS,Lyon,LOW
AUTH000334,2026-03-08 19:05:16,U0058,10.13.175.156,D0143,MFA_CHALLENGE,Success,Nantes,low
AUTH003713,06/03/2026 13:20,U0333,10.42.82.71,D0154,RDP_SESSION,Success,Nantes,MEDIUM
AUTH000495,2026-03-16 18:34:22,U0034,10.30.235.84,D0066,MFA_CHALLENGE,Success,Bordeaux,Low
AUTH004433,2026-03-21T09:18:44Z,U0020,10.36.239.254,D0008,LOGOUT,SUCCESS,Lyon,MEDIUM
AUTH001062,2026-03-22T12:21:08Z,U0069,10.11.137.141,D0124,RDP_SESSION,Success,Toulouse,MEDIUM
AUTH003268,14/03/2026 19:20,U0085,10.23.24.220,D0167,LOGOUT,Success,Lyon,medium
AUTH000879,2026-03-22 11:06:36,U0006,10.0.121.12,D0148,PASSWORD_CHANGE,Success,Lille,Low
AUTH000863,11/03/2026 09:52,U0298,10.22.171.17,D0065,RDP_SESSION,success,Lille,MEDIUM
AUTH001626,14/03/2026 16:38,U0031,10.33.138.175,D0081,MFA_CHALLENGE,Success,Toulouse,LOW
AUTH001166,17/03/2026 14:10,U0071,10.34.124.66,D0027,LOGIN,success,Bordeaux,LOW
AUTH002319,2026-03-14T19:25:56Z,U0312,10.20.126.188,D0066,VPN_CONNECT,success,Lille,LOW
AUTH002569,21/03/2026 13:36,U0147,10.27.119.145,D0167,LOGOUT,Success,Toulouse,MEDIUM
AUTH001471,2026-03-05 17:59:22,,10.37.0.238,D0071,RDP_SESSION,Success,Paris,low
AUTH000449,2026-03-11 14:20:46,U0361,10.18.5.224,D0149,MFA_CHALLENGE,SUCCESS,Bordeaux,low
AUTH001270,2026-03-13T18:11:01Z,U0051,10.23.171.118,D0023,VPN_CONNECT,success,Marseille,LOW
AUTH003259,2026-03-21 19:40:45,U0084,10.21.180.151,D0061,PASSWORD_CHANGE,Success,Paris,LOW
AUTH001361,2026-03-18 13:18:32,U0163,10.47.210.229,D0191,VPN_CONNECT,Success,Bordeaux,medium
AUTH002906,22/03/2026 16:53,U0269,10.27.180.105,D0066,MFA_CHALLENGE,Success,Marseille,Low
AUTH002912,2026-03-02T16:28:22Z,U0186,10.48.216.77,D0146,MFA_CHALLENGE,success,Marseille,low
AUTH003807,2026-03-04 16:59:24,U0029,10.19.6.63,D0150,RDP_SESSION,SUCCESS,Lille,MEDIUM
AUTH001743,09/03/2026 17:41,U0304,10.46.23.76,D0030,MFA_CHALLENGE,Success,Lyon,LOW
AUTH000704,2026-03-13 11:31:57,U0197,10.40.32.247,D0138,LOGOUT,success,Paris,Low
AUTH004059,2026-03-08 16:35:43,U0025,abc.def.ghi.jkl,D0114,MFA_CHALLENGE,Success,Bordeaux,low
AUTH000102,2026-03-17T19:37:09Z,U0221,10.17.134.121,D0068,PASSWORD_CHANGE,SUCCESS,Nantes,medium
AUTH000220,2026-03-18 13:52:25,U0227,10.8.136.206,D0021,RDP_SESSION,success,Toulouse,low
AUTH003682,2026-03-21 13:04:26,U0226,10.23.198.235,D0142,LOGIN,SUCCESS,Lyon,Low
AUTH004664,2026-03-11 17:36:41,U0146,10.50.133.65,D0190,LOGIN,FAILED,Bordeaux,medium
AUTH004094,2026-03-21 11:50:42,U0196,10.22.209.181,D0119,RDP_SESSION,SUCCESS,Bordeaux,MEDIUM
AUTH003447,2026-03-03T08:23:19Z,U0130,10.8.71.69,D0105,LOGIN,SUCCESS,Toulouse,LOW
AUTH001321,2026-03-08T11:19:43Z,U0231,10.26.52.210,D0171,PASSWORD_CHANGE,SUCCESS,Lyon,medium
AUTH001913,2026-03-10 11:44:26,U0335,10.30.46.101,D0084,VPN_CONNECT,Success,Marseille,Medium
AUTH002836,07/03/2026 18:31,U0206,10.45.251.114,D0139,LOGIN,FAILED,Marseille,medium
AUTH001550,2026-03-13 18:30:41,U0091,10.47.79.28,D0063,LOGIN,Success,Paris,Low
AUTH000660,2026-03-13T09:48:08Z,U0221,10.7.128.148,D0092,VPN_CONNECT,SUCCESS,Lille,Medium
AUTH001843,10/03/2026 17:49,U0371,10.4.73.5,D0182,MFA_CHALLENGE,Success,Nantes,Medium
AUTH001865,05/03/2026 10:25,U0093,10.48.57.104,D0054,VPN_CONNECT,SUCCESS,Bordeaux,low
AUTH002102,2026-03-04T18:22:59Z,U0365,10.13.115.248,D0005,LOGOUT,Success,Paris,Medium
AUTH004134,2026-03-20T04:54:16Z,U0150,10.38.26.4,D0059,RDP_SESSION,success,Bordeaux,Low
AUTH001198,09/03/2026 18:49,U0390,10.33.184.142,D0120,PASSWORD_CHANGE,success,Bordeaux,low
AUTH003878,08/03/2026 09:07,U0273,10.6.197.226,D0018,MFA_CHALLENGE,Success,Lyon,Low
AUTH001974,03/03/2026 19:49,U0364,10.16.241.197,D0020,VPN_CONNECT,SUCCESS,Toulouse,MEDIUM
AUTH000642,2026-03-12T08:09:55Z,U0112,10.7.37.242,D0153,LOGIN,Success,Paris,MEDIUM
AUTH000841,2026-03-05T08:11:08Z,U0378,10.49.122.7,D0174,LOGIN,success,Lyon,MEDIUM
AUTH004538,2026-03-14 17:53:52,U0061,10.4.88.224,D0188,MFA_CHALLENGE,SUCCESS,Paris,medium
AUTH002460,20/03/2026 08:10,U0166,10.44.146.155,D0095,LOGOUT,Success,Marseille,MEDIUM
AUTH000147,11/03/2026 14:39,U0247,10.29.229.19,D0133,MFA_CHALLENGE,SUCCESS,Nantes,low
AUTH004029,2026-03-21T13:28:54Z,U0227,10.26.108.192,D0104,RDP_SESSION,SUCCESS,Lille,MEDIUM
AUTH003242,2026-03-08 18:12:00,U0274,10.0.98.101,D0083,VPN_CONNECT,success,Bordeaux,Low
AUTH002200,2026-03-06T14:59:13Z,U0021,10.7.167.83,D0022,RDP_SESSION,Success,Lille,LOW
AUTH004438,2026-03-08T15:06:29Z,U0126,10.0.44.243,D0158,VPN_CONNECT,success,Lyon,low
AUTH004026,21/03/2026 17:01,U0377,10.40.115.240,D0136,LOGIN,Success,Marseille,Low
AUTH003330,07/03/2026 11:06,U0362,10.29.173.91,D0117,LOGOUT,failed,Bordeaux,Low
AUTH004004,08/03/2026 15:24,U0302,10.25.248.9,D0080,VPN_CONNECT,Success,Lyon,medium
AUTH000332,16/03/2026 16:19,U0217,10.31.77.178,D0082,LOGIN,success,Lyon,LOW
AUTH001295,06/03/2026 11:31,U0224,10.11.169.25,D0162,VPN_CONNECT,success,Nantes,MEDIUM
AUTH002614,2026-03-05T09:11:04Z,U0225,10.38.207.153,D0065,LOGIN,FAILED,Lille,LOW
AUTH001035,2026-03-11T09:04:23Z,U0262,10.34.101.228,D0116,PASSWORD_CHANGE,success,Toulouse,Medium
AUTH002120,08/03/2026 14:28,U0118,10.46.119.110,D0139,VPN_CONNECT,Success,Nantes,low
AUTH004755,2026-03-06 11:14:41,U9002,10.12.211.230,D0047,LOGIN,success,Lille,low
AUTH004668,09/03/2026 14:39,U0159,10.50.84.1,D0074,LOGIN,FAILURE,Toulouse,medium
AUTH002765,2026-03-03T19:23:51Z,U0290,10.22.188.18,D0106,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM
AUTH000374,2026-03-15T16:14:09Z,U0346,10.31.229.143,D0145,VPN_CONNECT,SUCCESS,Marseille,MEDIUM
AUTH003324,2026-03-02 19:33:38,U0127,10.15.164.69,D0069,MFA_CHALLENGE,success,Lille,low
AUTH001350,03/03/2026 08:34,U0037,10.40.220.126,D0153,LOGOUT,success,Lille,MEDIUM
AUTH002409,2026-03-12T16:42:36Z,U0272,10.29.118.210,D0122,VPN_CONNECT,Success,Toulouse,medium
AUTH001126,2026-03-12 03:55:28,U0082,10.18.220.54,D0106,LOGOUT,Failed,Marseille,Low
AUTH002717,2026-03-03T14:54:02Z,U0069,10.0.41.216,D0034,RDP_SESSION,Success,Marseille,medium
AUTH003803,2026-03-04T17:24:45Z,U0293,10.48.190.81,D0047,RDP_SESSION,SUCCESS,Nantes,Medium
AUTH001173,2026-03-02T12:42:00Z,U0393,10.43.165.253,D0111,LOGOUT,SUCCESS,Lyon,LOW
AUTH001098,2026-03-12T13:33:40Z,U0033,10.28.180.195,D0110,VPN_CONNECT,Success,Nantes,low
AUTH001202,2026-03-08 14:16:02,U0078,10.6.34.173,D0099,RDP_SESSION,SUCCESS,Lille,medium
AUTH000862,2026-03-16T08:25:33Z,U0106,10.27.231.25,D0096,VPN_CONNECT,Success,Nantes,Medium
