alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision
EDR001295,2026-03-11 05:42:00,D0114,U0334,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001025,2026-03-18 19:42:50,D0153,U0226,Unusual Network,teams.exe,LOW,Closed,FALSE_POSITIVE
EDR001027,2026-03-20 08:18:20,D0050,U0236,PUP Detected,teams.exe,High,Closed,FALSE_POSITIVE
EDR000427,2026-03-06 13:37:36,D0085,U0196,Suspicious Process,antivirus_update.exe,medium,In Progress,FALSE_POSITIVE
EDR000556,2026-03-20 11:19:52,D0192,U0262,Unusual Network,antivirus_update.exe,low,In Progress,
EDR001538,2026-03-11 17:51:00,D0086,U0132,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000687,2026-03-17T19:14:19Z,D0129,U0331,Unusual Network,outlook.exe,Medium,Open,FALSE_POSITIVE
EDR001655,2026-03-04 12:55:26,D0007,U0084,Ransomware Behaviour,powershell_enc.exe,high,In Progress,NEEDS_INVESTIGATION
EDR000969,2026-03-08 18:01:52,D0168,U0383,Unusual Network,inventory_scan.exe,high,Open,FALSE_POSITIVE
EDR001838,2026-03-19 13:23:45,D9005,U0218,Persistence Attempt,outlook.exe,critical,Open,NEEDS_INVESTIGATION
EDR000347,2026-03-03T15:39:41Z,D0179,U0040,Suspicious Process,teams.exe,medium,In Progress,FALSE_POSITIVE
EDR000332,2026-03-16 17:31:58,D0146,U0270,Suspicious Process,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE
EDR001275,2026-03-11 04:42:00,D0106,U0188,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000629,2026-03-20 17:34:05,D0059,U0126,Suspicious Process,antivirus_update.exe,LOW,Closed,
EDR000149,2026-03-17T09:44:34Z,D0049,U0011,PUP Detected,teams.exe,MEDIUM,Closed,FALSE_POSITIVE
EDR001004,2026-03-10 09:09:49,D0073,U0177,Unusual Network,outlook.exe,low,Closed,FALSE_POSITIVE
EDR000814,2026-03-21 13:54:55,D0064,U0036,Suspicious Process,antivirus_update.exe,medium,In Progress,FALSE_POSITIVE
EDR000627,2026-03-21 13:14:39,D0169,U0301,Unusual Network,antivirus_update.exe,High,Open,
EDR001048,2026-03-10 15:37:12,D0196,U0330,PUP Detected,sccm_client.exe,HIGH,Open,FALSE_POSITIVE
EDR001529,2026-03-11 17:24:00,D0130,U0253,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001082,2026-03-08T13:53:36Z,D0008,U0138,Suspicious Process,python.exe,HIGH,Closed,FALSE_POSITIVE
EDR000993,2026-03-09 17:55:55,D0046,U0087,Suspicious Process,python.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000926,2026-03-18 12:34:06,D0187,U0060,Suspicious Process,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000240,2026-03-14 08:08:05,D0066,U0188,Unusual Network,outlook.exe,Low,Open,
EDR000348,2026-03-18 12:18:25,D0013,U0280,Suspicious Process,antivirus_update.exe,Low,Open,FALSE_POSITIVE
EDR000580,2026-03-08 10:49:33,D0006,U0293,PUP Detected,chrome.exe,High,Closed,FALSE_POSITIVE
EDR000355,2026-03-06 15:09:20,D0130,U0146,Suspicious Process,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR001835,2026-03-13 14:29:45,D9002,U0249,Unusual Network,rundll32.exe,CRITICAL,Closed,FALSE_POSITIVE
EDR000716,2026-03-11 14:23:19,D0031,U0391,Unusual Network,sccm_client.exe,high,Open,FALSE_POSITIVE
EDR000300,2026-03-22 12:02:26,D0190,U0263,Suspicious Process,outlook.exe,LOW,In Progress,FALSE_POSITIVE
EDR001826,2026-03-21 19:03:00,D9006,U0380,Suspicious Process,antivirus_update.exe,HIGH,Open,NEEDS_INVESTIGATION
EDR001611,2026-03-07T18:42:10Z,D0097,U0020,PowerShell Abuse,inventory_scan.exe,low,Open,NEEDS_INVESTIGATION
EDR001512,2026-03-11 16:33:00,D0041,U0341,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001674,2026-03-03 19:29:08,D0051,U0023,Credential Access,mimikatz.exe,low,Open,NEEDS_INVESTIGATION
EDR000239,2026-03-15T19:39:56Z,D0046,U0002,PUP Detected,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE
EDR001730,2026-03-19 14:36:54,D0128,U0313,PowerShell Abuse,teams.exe,High,In Progress,NEEDS_INVESTIGATION
EDR001810,2026-03-12 04:12:00,D0003,U0007,Persistence Attempt,psexec.exe,critical,Open,TRUE_POSITIVE
EDR000965,2026-03-20 10:25:05,D0125,U0393,Unusual Network,antivirus_update.exe,medium,In Progress,FALSE_POSITIVE
EDR001098,2026-03-18 17:09:57,D0150,U0251,PUP Detected,chrome.exe,High,In Progress,FALSE_POSITIVE
EDR000411,2026-03-17 19:47:17,D0137,U0366,PUP Detected,chrome.exe,medium,In Progress,FALSE_POSITIVE
EDR000720,2026-03-03T12:59:46Z,D0163,U0341,Suspicious Process,outlook.exe,low,Closed,FALSE_POSITIVE
EDR001484,2026-03-11T15:09:00Z,D0154,U0359,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001423,2026-03-11 12:06:00,D0181,U0370,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000542,2026-03-02 13:45:50,D0132,U0287,Unusual Network,inventory_scan.exe,Low,In Progress,FALSE_POSITIVE
EDR001852,2026-03-04 08:00:33,D9002,U0300,Credential Access,inventory_scan.exe,Low,Open,NEEDS_INVESTIGATION
EDR001572,2026-03-11 19:33:00,D0163,U0124,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000298,2026-03-15T18:18:19Z,D0169,U0242,PUP Detected,inventory_scan.exe,High,Closed,FALSE_POSITIVE
EDR001077,2026-03-04 17:37:31,D0166,U0105,Unusual Network,python.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001684,2026-03-16 10:31:21,D0023,U0106,PowerShell Abuse,antivirus_update.exe,low,In Progress,NEEDS_INVESTIGATION
EDR001582,2026-03-14 19:29:18,D0169,U0337,Persistence Attempt,psexec.exe,LOW,Open,NEEDS_INVESTIGATION
EDR000668,2026-03-09 18:00:43,D0140,U0003,Unusual Network,teams.exe,Medium,Open,FALSE_POSITIVE
EDR001013,2026-03-08 13:30:28,D0002,U0165,Unusual Network,sccm_client.exe,Low,In Progress,FALSE_POSITIVE
EDR000736,2026-03-16T09:58:31Z,D0195,U0087,Suspicious Process,python.exe,LOW,Open,FALSE_POSITIVE
EDR001790,2026-03-12 03:12:00,D0003,U0007,Credential Access,psexec.exe,CRITICAL,In Progress,TRUE_POSITIVE
EDR001664,2026-03-19T14:36:26Z,D0120,U0168,Persistence Attempt,sccm_client.exe,low,Open,NEEDS_INVESTIGATION
EDR001585,2026-03-13 19:47:11,D0004,U0225,PUP Detected,psexec.exe,Medium,Open,NEEDS_INVESTIGATION
EDR001794,2026-03-12T03:24:00Z,D0003,U0007,Credential Access,mimikatz.exe,HIGH,Open,TRUE_POSITIVE
EDR000644,2026-03-17 11:24:36,D0093,U0093,Unusual Network,python.exe,low,Closed,FALSE_POSITIVE
EDR001242,2026-03-11 03:03:00,D0059,U0382,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001031,2026-03-22 08:15:29,D0080,U0162,Suspicious Process,sccm_client.exe,Medium,Open,FALSE_POSITIVE
EDR000082,2026-03-08T14:59:58Z,D0165,U0172,Unusual Network,antivirus_update.exe,HIGH,In Progress,
EDR001531,2026-03-11 17:30:00,D0028,U0384,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000523,2026-03-22T14:22:23Z,D0071,U0206,Suspicious Process,inventory_scan.exe,Medium,Open,FALSE_POSITIVE
EDR000167,2026-03-18 12:35:07,D0088,U0039,Suspicious Process,antivirus_update.exe,Low,Closed,FALSE_POSITIVE
EDR000087,2026-03-06 19:32:00,D0006,U0347,Suspicious Process,inventory_scan.exe,low,Open,FALSE_POSITIVE
EDR001210,2026-03-11 01:27:00,D0117,U0229,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001561,2026-03-11 19:00:00,D0073,U0125,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000340,2026-03-15T12:06:06Z,D0102,U0161,Suspicious Process,python.exe,HIGH,Closed,FALSE_POSITIVE
EDR000565,2026-03-08 19:16:37,D0099,U0071,Unusual Network,inventory_scan.exe,low,Open,FALSE_POSITIVE
EDR001774,2026-03-09 13:20:12,D0107,U0249,Malware Signature,powershell_enc.exe,critical,Closed,TRUE_POSITIVE
EDR001546,2026-03-11T18:15:00Z,D0070,U0367,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001623,2026-03-04 19:19:12,D0103,U0158,Malware Signature,chrome.exe,LOW,Open,
EDR001385,2026-03-11 10:12:00,D0043,U0189,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001787,2026-03-12 03:03:00,D0003,U0007,PowerShell Abuse,rundll32.exe,critical,Open,TRUE_POSITIVE
EDR000381,2026-03-03T10:31:29Z,D0012,U0378,Suspicious Process,antivirus_update.exe,low,Open,
EDR000357,2026-03-06 14:44:48,D0160,U0109,Suspicious Process,teams.exe,medium,Closed,FALSE_POSITIVE
EDR000573,2026-03-17 09:49:26,D0031,U0059,Unusual Network,teams.exe,Medium,Open,FALSE_POSITIVE
EDR001673,2026-03-09T19:04:26Z,D0078,U0196,Persistence Attempt,rundll32.exe,Medium,In Progress,
EDR001526,2026-03-11 17:15:00,D0107,U0337,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000546,2026-03-07T12:38:43Z,D0061,U0273,Suspicious Process,outlook.exe,Low,Open,FALSE_POSITIVE
EDR000313,2026-03-06 13:17:24,D0151,U0109,PUP Detected,chrome.exe,Low,Open,FALSE_POSITIVE
EDR000576,2026-03-09 13:15:46,D0146,U0052,PUP Detected,inventory_scan.exe,High,Closed,FALSE_POSITIVE
EDR001302,2026-03-11 06:03:00,D0057,U0119,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001557,2026-03-11 18:48:00,D0112,U0225,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001813,2026-03-12 04:21:00,D0003,U0007,PowerShell Abuse,mimikatz.exe,critical,Open,TRUE_POSITIVE
EDR000238,2026-03-20T13:01:16Z,D0129,U0288,Unusual Network,outlook.exe,HIGH,Closed,
EDR000411,2026-03-17 19:47:17,D0137,U0366,PUP Detected,chrome.exe,medium,In Progress,FALSE_POSITIVE
EDR000094,2026-03-17 08:53:31,D0100,U0210,Suspicious Process,teams.exe,Medium,Open,FALSE_POSITIVE
EDR001779,2026-03-12 02:39:00,D0003,U0007,Credential Access,mimikatz.exe,high,Open,NEEDS_INVESTIGATION
EDR001001,2026-03-17 17:19:42,D0101,U0109,PUP Detected,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR001593,2026-03-10 17:22:58,D0157,U0253,Credential Access,inventory_scan.exe,HIGH,In Progress,NEEDS_INVESTIGATION
EDR000113,2026-03-06 12:41:57,D0146,U0381,Suspicious Process,sccm_client.exe,Low,Closed,FALSE_POSITIVE
EDR001693,2026-03-12 11:56:51,D0171,U0012,Unusual Network,powershell_enc.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR001205,2026-03-11 01:12:00,D0095,U0202,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000337,2026-03-20 12:06:49,D0077,U0068,Suspicious Process,antivirus_update.exe,HIGH,Closed,FALSE_POSITIVE
EDR001060,2026-03-17 13:19:02,D0074,U0151,Unusual Network,sccm_client.exe,HIGH,Open,FALSE_POSITIVE
EDR000515,2026-03-13 19:00:36,D0165,U0344,PUP Detected,outlook.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000658,2026-03-02 10:55:13,D0044,U0354,Suspicious Process,teams.exe,High,Closed,FALSE_POSITIVE
EDR000998,2026-03-18 12:24:58,D0150,U0361,Unusual Network,outlook.exe,low,In Progress,FALSE_POSITIVE
EDR001770,2026-03-16 10:46:58,D0099,U0273,Persistence Attempt,cryptolock.exe,CRITICAL,Closed,TRUE_POSITIVE
EDR001795,2026-03-12 03:27:00,D0003,U0007,PowerShell Abuse,cryptolock.exe,critical,In Progress,NEEDS_INVESTIGATION
EDR001006,2026-03-07T16:42:06Z,D0032,U0226,Unusual Network,antivirus_update.exe,High,Open,
EDR001198,2026-03-11 00:51:00,D0094,U0099,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001208,2026-03-11 01:21:00,D0050,U0350,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001019,2026-03-16 13:58:22,D0108,U0023,Unusual Network,sccm_client.exe,Low,Open,FALSE_POSITIVE
EDR000288,2026-03-03 16:32:00,D0100,U0105,Suspicious Process,python.exe,low,Closed,FALSE_POSITIVE
EDR000823,2026-03-17T10:35:35Z,D0081,U0058,Suspicious Process,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001338,2026-03-11 07:51:00,D0109,U0365,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000148,2026-03-11 13:50:08,D0142,U0355,Suspicious Process,teams.exe,LOW,In Progress,FALSE_POSITIVE
EDR000590,2026-03-08 11:34:44,D0131,U0277,Unusual Network,sccm_client.exe,low,Closed,FALSE_POSITIVE
EDR000393,2026-03-02 10:59:48,D0063,U0220,PUP Detected,antivirus_update.exe,LOW,Open,FALSE_POSITIVE
EDR000040,2026-03-13 12:52:34,D0143,U0023,Unusual Network,sccm_client.exe,High,Closed,
EDR001727,2026-03-09 16:04:38,D0153,U0090,Ransomware Behaviour,teams.exe,Critical,Open,NEEDS_INVESTIGATION
EDR000409,2026-03-07 09:48:04,D0023,U0209,Unusual Network,python.exe,Medium,Open,FALSE_POSITIVE
EDR001259,2026-03-11 03:54:00,D0013,U0282,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001672,2026-03-16 10:21:29,D0039,U0371,Malware Signature,python.exe,LOW,In Progress,NEEDS_INVESTIGATION
EDR000250,2026-03-21 08:59:35,D0073,U0329,PUP Detected,teams.exe,High,Open,FALSE_POSITIVE
EDR001573,2026-03-11T19:36:00Z,D0165,U0315,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001172,2026-03-11 18:03:14,D0099,U0143,Suspicious Process,outlook.exe,Medium,In Progress,FALSE_POSITIVE
EDR001162,2026-03-02 19:22:33,D0180,U0168,Unusual Network,teams.exe,Medium,In Progress,FALSE_POSITIVE
EDR000566,2026-03-03 19:32:00,D0078,U0051,PUP Detected,teams.exe,high,In Progress,FALSE_POSITIVE
EDR001462,2026-03-11 14:03:00,D0110,U0106,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001753,2026-03-16 19:45:15,D0088,U0134,Persistence Attempt,psexec.exe,CRITICAL,Closed,
EDR001317,2026-03-11 06:48:00,D0103,U0025,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000740,2026-03-17 15:47:01,D0034,U0234,Unusual Network,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE
EDR000328,2026-03-17 12:22:17,D0106,U0245,Unusual Network,sccm_client.exe,High,Open,FALSE_POSITIVE
EDR001448,2026-03-11T13:21:00Z,D0129,U0262,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001339,2026-03-11 07:54:00,D0060,U0050,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000067,2026-03-06 16:42:20,D0091,U0382,Unusual Network,sccm_client.exe,low,Open,FALSE_POSITIVE
EDR000751,2026-03-08 16:45:08,D0039,U0221,Suspicious Process,sccm_client.exe,Medium,Open,FALSE_POSITIVE
EDR001211,2026-03-11 01:30:00,D0179,U0221,Suspicious Process,backup_agent.exe,high,Closed,
EDR000646,2026-03-17T17:47:29Z,D0140,U0121,PUP Detected,antivirus_update.exe,high,Open,FALSE_POSITIVE
EDR000331,2026-03-22 18:04:42,D0176,U0292,Unusual Network,antivirus_update.exe,high,Open,FALSE_POSITIVE
EDR000228,2026-03-14T11:00:33Z,D0122,U0274,Unusual Network,teams.exe,high,Closed,FALSE_POSITIVE
EDR001811,2026-03-12T04:15:00Z,D0003,U0007,Credential Access,psexec.exe,HIGH,In Progress,TRUE_POSITIVE
EDR001066,2026-03-04T12:28:37Z,D0128,U0258,Unusual Network,antivirus_update.exe,LOW,Open,
EDR000978,2026-03-05 17:08:57,D0061,U0156,Unusual Network,outlook.exe,High,Open,FALSE_POSITIVE
EDR000010,2026-03-22 17:32:58,D0049,U0174,Suspicious Process,python.exe,Low,In Progress,FALSE_POSITIVE
EDR001015,2026-03-05 13:55:27,D0008,U0275,Unusual Network,antivirus_update.exe,low,Closed,FALSE_POSITIVE
EDR000491,2026-03-16 16:33:02,D0099,U0163,PUP Detected,teams.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000586,2026-03-06 08:21:47,D0174,U0216,Suspicious Process,inventory_scan.exe,high,Closed,FALSE_POSITIVE
EDR001818,2026-03-17 03:20:00,D0011,U0113,Persistence Attempt,powershell_enc.exe,critical,Open,TRUE_POSITIVE
EDR001654,2026-03-03 16:16:16,D0196,U0290,Persistence Attempt,teams.exe,low,In Progress,
EDR000589,2026-03-09T16:09:08Z,D0070,U0135,Unusual Network,python.exe,high,In Progress,FALSE_POSITIVE
EDR001350,2026-03-11 08:27:00,D0169,U0231,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000199,2026-03-02 13:29:06,D0126,U0300,PUP Detected,inventory_scan.exe,Medium,Closed,FALSE_POSITIVE
EDR000539,2026-03-11T19:01:34Z,D0112,U0389,Unusual Network,teams.exe,high,In Progress,FALSE_POSITIVE
EDR001204,2026-03-11 01:09:00,D0199,U0284,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000816,2026-03-19T12:15:24Z,D0195,U0353,Suspicious Process,python.exe,High,Closed,
EDR000353,2026-03-15 15:08:39,D0114,U0091,Unusual Network,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE
EDR000407,2026-03-12 17:03:50,D0004,U0160,Unusual Network,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001337,2026-03-11T07:48:00Z,D0143,U0311,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000025,2026-03-06T17:00:58Z,D0046,U0054,PUP Detected,sccm_client.exe,low,Closed,FALSE_POSITIVE
EDR000770,2026-03-05 10:00:01,D0106,U0132,PUP Detected,teams.exe,High,Closed,FALSE_POSITIVE
EDR000647,2026-03-22 18:30:34,D0127,U0185,Suspicious Process,sccm_client.exe,LOW,Open,FALSE_POSITIVE
EDR000532,2026-03-18T15:33:47Z,D0193,U0174,Suspicious Process,chrome.exe,high,In Progress,FALSE_POSITIVE
EDR000906,2026-03-17T11:17:27Z,D0048,U0216,Unusual Network,python.exe,Low,Open,FALSE_POSITIVE
EDR000905,2026-03-12 14:20:46,D0167,U0153,Unusual Network,teams.exe,high,Closed,FALSE_POSITIVE
EDR000854,2026-03-21 16:05:27,D0084,U0373,Unusual Network,sccm_client.exe,high,Open,FALSE_POSITIVE
EDR001390,2026-03-11 10:27:00,D0051,U0048,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001078,2026-03-05T10:11:05Z,D0096,U0162,PUP Detected,outlook.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001251,2026-03-11 03:30:00,D0095,U0108,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000186,2026-03-17T17:12:17Z,D0082,U0114,PUP Detected,antivirus_update.exe,Medium,Open,FALSE_POSITIVE
EDR001703,2026-03-10 12:17:31,D0025,U0331,Ransomware Behaviour,powershell_enc.exe,medium,In Progress,
EDR001459,2026-03-11 13:54:00,D0051,U0266,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000891,2026-03-07 14:37:58,D0071,U0308,Suspicious Process,teams.exe,LOW,In Progress,
EDR001594,2026-03-14 18:37:18,D0169,U0291,Persistence Attempt,rundll32.exe,high,In Progress,NEEDS_INVESTIGATION
EDR001005,2026-03-04 09:38:37,D0165,U0306,Suspicious Process,outlook.exe,high,Open,FALSE_POSITIVE
EDR000771,2026-03-15 19:20:03,D0153,U0281,Suspicious Process,teams.exe,HIGH,Open,FALSE_POSITIVE
EDR000785,2026-03-14 18:51:00,D0067,U0052,PUP Detected,inventory_scan.exe,medium,Closed,FALSE_POSITIVE
EDR000151,2026-03-11 11:13:51,D0046,U0114,Unusual Network,sccm_client.exe,Low,Open,FALSE_POSITIVE
EDR000849,2026-03-16 16:44:32,D0144,U0041,PUP Detected,teams.exe,low,Closed,FALSE_POSITIVE
EDR001487,2026-03-11 15:18:00,D0152,U0281,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000613,2026-03-10T16:43:37Z,D0037,U0136,Suspicious Process,antivirus_update.exe,Medium,In Progress,FALSE_POSITIVE
EDR000470,2026-03-07 16:06:17,D0071,U0173,PUP Detected,teams.exe,HIGH,Closed,FALSE_POSITIVE
EDR000845,2026-03-16 08:23:47,D0072,U0033,PUP Detected,inventory_scan.exe,High,In Progress,FALSE_POSITIVE
EDR000609,2026-03-10 17:33:20,D0140,U0079,Unusual Network,chrome.exe,medium,In Progress,FALSE_POSITIVE
EDR001123,2026-03-17 14:36:45,D0129,U0034,Suspicious Process,python.exe,Medium,Open,FALSE_POSITIVE
EDR000551,2026-03-19 12:35:23,D0180,U0386,PUP Detected,antivirus_update.exe,HIGH,Closed,FALSE_POSITIVE
EDR000184,2026-03-19T10:27:32Z,D0196,U0171,Suspicious Process,teams.exe,low,Closed,FALSE_POSITIVE
EDR000299,2026-03-14 19:54:47,D0019,U0299,PUP Detected,sccm_client.exe,High,In Progress,FALSE_POSITIVE
EDR000174,2026-03-12 09:02:07,D0023,U0103,Unusual Network,outlook.exe,Medium,Open,FALSE_POSITIVE
EDR000046,2026-03-12 17:23:38,D0129,U0151,Suspicious Process,antivirus_update.exe,high,In Progress,FALSE_POSITIVE
EDR000026,2026-03-11T19:04:26Z,D0196,U0081,Suspicious Process,antivirus_update.exe,medium,Open,FALSE_POSITIVE
EDR000911,2026-03-16 13:32:09,D0004,U0052,Suspicious Process,outlook.exe,HIGH,Closed,FALSE_POSITIVE
EDR001829,2026-03-03 15:01:03,D9001,U0229,Malware Signature,mimikatz.exe,CRITICAL,Closed,FALSE_POSITIVE
EDR000452,2026-03-08 10:39:13,D0193,U0038,PUP Detected,teams.exe,Medium,Open,
EDR000371,2026-03-09 17:12:58,D0053,U0334,Suspicious Process,teams.exe,high,Open,FALSE_POSITIVE
EDR000253,2026-03-04 16:59:56,D0159,U0289,Suspicious Process,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE
EDR000055,2026-03-17 09:39:44,D0200,U0086,Suspicious Process,teams.exe,Medium,In Progress,FALSE_POSITIVE
EDR001114,2026-03-16 15:59:30,D0199,U0365,Suspicious Process,python.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000086,2026-03-06 10:05:52,D0027,U0158,PUP Detected,inventory_scan.exe,low,In Progress,FALSE_POSITIVE
EDR000739,2026-03-19 16:53:29,D0079,U0298,PUP Detected,chrome.exe,MEDIUM,Open,
EDR001374,2026-03-11 09:39:00,D0175,U0349,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000949,2026-03-02 18:10:38,D0028,U0140,PUP Detected,outlook.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000083,2026-03-03T09:11:45Z,D0170,U0229,Unusual Network,outlook.exe,medium,Closed,FALSE_POSITIVE
EDR001708,2026-03-07 15:18:53,D0180,U0151,PUP Detected,antivirus_update.exe,HIGH,In Progress,NEEDS_INVESTIGATION
EDR000847,2026-03-12 09:39:58,D0166,U0090,PUP Detected,sccm_client.exe,low,Closed,FALSE_POSITIVE
EDR000974,2026-03-13 17:33:52,D0001,U0355,Suspicious Process,python.exe,High,Open,
EDR000793,2026-03-10 09:25:11,D0021,U0002,Suspicious Process,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE
EDR000717,2026-03-17 14:43:36,D0090,U0302,Unusual Network,chrome.exe,HIGH,Open,FALSE_POSITIVE
EDR000808,2026-03-02 13:20:42,D0157,U0194,Unusual Network,sccm_client.exe,medium,Open,FALSE_POSITIVE
EDR000307,2026-03-03T16:57:07Z,D0183,U0270,Suspicious Process,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000017,2026-03-04 11:04:10,D0115,U0024,Suspicious Process,chrome.exe,LOW,In Progress,FALSE_POSITIVE
EDR001821,2026-03-17 03:35:00,D0011,U0113,Ransomware Behaviour,cryptolock.exe,CRITICAL,Open,TRUE_POSITIVE
EDR001151,2026-03-21T13:12:59Z,D0020,U0017,Suspicious Process,outlook.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000034,2026-03-18T14:15:49Z,D0123,U0109,Suspicious Process,teams.exe,high,Closed,FALSE_POSITIVE
EDR001455,2026-03-11 13:42:00,D0138,U0118,Suspicious Process,backup_agent.exe,high,Closed,
EDR001436,2026-03-11T12:45:00Z,D0163,U0211,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000774,2026-03-17 15:07:22,D0043,U0297,Unusual Network,outlook.exe,LOW,Open,FALSE_POSITIVE
EDR001841,2026-03-16 12:30:43,D9004,U0386,Credential Access,antivirus_update.exe,MEDIUM,Open,NEEDS_INVESTIGATION
EDR000210,2026-03-10T16:23:33Z,D0079,U0012,PUP Detected,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000872,2026-03-10 14:30:23,D0175,U0327,Unusual Network,teams.exe,High,Closed,FALSE_POSITIVE
EDR000742,2026-03-05 19:18:46,D0104,U0316,Suspicious Process,teams.exe,Low,Closed,FALSE_POSITIVE
EDR001373,2026-03-11 09:36:00,D0031,U0151,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001191,2026-03-11 00:30:00,D0147,U0072,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000435,2026-03-10 14:52:52,D0122,U0395,Suspicious Process,antivirus_update.exe,High,Open,
EDR001040,2026-03-10 08:04:28,D0182,U0026,Suspicious Process,sccm_client.exe,LOW,In Progress,FALSE_POSITIVE
EDR001760,2026-03-12 13:42:50,D0151,U0234,PowerShell Abuse,cryptolock.exe,critical,Closed,TRUE_POSITIVE
